date,E0,Eend,min_energy,G,H,peak_emergency_kw,plan_cost,emergency_cost,cash_cost,emergency_days,emergency_slots,unused,curtailment,pv,storage_loss,max_residual,model,alpha,plan_feasible,objective,constraint_violation,risk_budget,risk_cvar,stress_budget,design_stress_cost,forecast_train_end,scene_end,effective_scenarios,var_exceeded,development_stress_worst_cost,locked_plan_sha256,array_sha256,predicted_beta,predicted_mean_emergency_cost,predicted_emergency_var,predicted_emergency_cvar,predicted_robust_emergency_cvar,predicted_cash_var,predicted_cash_cvar,predicted_emergency_probability,predicted_mean_end_energy,predicted_low_end_energy,predicted_minimum_energy,predicted_worst_emergency_kwh,predicted_effective_n,optimizer_evaluations
2025-02-11,3501.7467944664236,3115.0274273538,1290.6176436633914,85661.4353336997,13.868396803853647,83.2103808231219,54019.840377085435,68.44747242541968,54088.28784951085,1,1,6329.469747725768,352.0303666666663,46220.68448333333,4159.9258498904155,8.526512829121202e-13,M2,0.39999999999999997,True,58068.51134572636,0.0,,,,,2025-02-10,2025-02-10,35.58224797991516,False,99053.73326187361,9279d3b567d890d7b9fa18d0f0c45af3898f20db0d25d4135c63f1dfaa0865b3,081dd54c5a91e875206df8ed96bdd68f2bc0f4a62ab14d36964d0f0daef4907d,0.9,4969.032118718528,2739.0217565461785,46771.59821846283,168194.6604819732,56758.862133631614,100791.43859554827,0.29081393795021826,3430.87809068097,2791.1121480681527,1281.3583844041323,48332.57529942592,35.58224797991516,3000
2025-02-12,3115.0274273538,3325.883472840694,1503.4700890847794,85141.88930113413,0.0,0.0,53557.698606775986,0.0,53557.698606775986,0,0,5187.763388315352,286.69379999999995,46097.116749999994,4189.839933998558,9.094947017729282e-13,M2,0.3250000000000001,True,57507.11144400814,0.0,,,,,2025-02-11,2025-02-11,36.966537982086976,False,104261.04918308117,98f8e7eddc0b34f79ee6622481f0aab4005a1221d5ed28e97b62b902ac950364,299ec93e79b5acd22701704d56c6d8fa5fa7ebdcbf7009c719d54ba020270774,0.9,4890.80134806279,2487.034314588109,46550.699914707846,169053.39690949957,56044.73292136409,100108.39852148383,0.28818256450644675,3481.846646236395,2831.406156348507,1293.001157407407,48223.00633547662,36.966537982086976,3000
2025-02-13,3325.883472840694,3665.646946740289,1611.0113307823128,84553.4838584768,0.0,0.0,53271.16146666,0.0,53271.16146666,0,0,8438.211128563737,732.2808000000005,49980.80469999999,3713.7494393468123,9.094947017729282e-13,M2,0.3000000000000001,True,57023.15071172576,0.0,,,,,2025-02-12,2025-02-12,38.17652535571067,False,94735.33364980818,c93079f1c6c87db56909a746790f859d1090831f10a62c7dd8543a5263659089,57350527ed611897d087134fe28f2275f49d74d0b5db5a34dbcdf54b5919d713,0.9,4781.923049464558,2178.872114791381,45603.87424703545,168428.7772411782,55450.03358145138,98875.03571369546,0.2974961372032887,3696.472997465443,3036.9458763195294,1287.2361111111118,48027.122110305514,38.17652535571067,3000
2025-02-14,3665.646946740289,2858.658852319779,1345.9096002031363,35986.131733182854,0.0,0.0,18786.41904930317,0.0,18786.41904930317,0,0,124.73767366780032,3308.497729216705,46070.83613333333,3558.0826080521965,8.810729923425242e-13,M2,0.975,True,21954.823505799613,0.0,,,,,2025-02-13,2025-02-13,36.436110652145324,False,86161.28160124648,3c43f390c8063e6b72aed63ff2495ac3fdbaae8dca025e6808e94667cbc78edd,3f154c5492020a9b7621b3ce410ee3c4b3cd5d524d754307d0ab972c6c23a2c3,0.9,3986.885180066055,3860.5356764199273,37087.63204493298,149831.11403243916,22646.9547257231,55874.05109423615,0.35847883113556095,3183.928497744817,2547.119198181299,1200.0,48402.33630679715,36.436110652145324,3000
2025-02-15,2858.658852319779,2739.7567746897084,1200.0,36060.17768569364,162.23742017205453,332.4866894642894,18731.203767542684,962.9115539418599,19694.115321484544,1,9,114.15925425170064,3471.5053006155363,46774.46115,3475.5615286285265,9.094947017729282e-13,M2,0.975,True,22651.6168030002,0.0,,,,,2025-02-14,2025-02-14,39.390845797984646,False,86530.41054755138,21b3ba6d38d2cb1963edb4cbd302fb40dc03d95514891de0a84303d29fc43a05,15383f64b9bc76d23b6b2973094c7b850a8838b7f5ef8191b4f29c5d91c28146,0.9,4816.040970606357,3453.5658485450435,45378.21055367877,156539.86362520597,22184.769616087728,64109.414321221455,0.3502789892379621,3370.926856003111,2724.7529248510687,1200.0,47483.14130122234,39.390845797984646,3000
2025-02-16,2739.7567746897084,2793.423069140769,1339.7643452380978,81067.23914832881,0.0,0.0,50552.92484138904,0.0,50552.92484138904,0,0,1213.4254009724768,0.0,45899.59818333333,4422.768352905271,9.094947017729282e-13,M2,0.4000000000000001,True,55085.888382338904,0.0,,,,,2025-02-15,2025-02-15,40.24974658488094,False,120129.88627428986,6eb03323326c395391a87498d0d92cf5795ec79769fd84e01b4507983d074435,923a513b054dd176e0eebaecd0558d80516cb37879b6084573f6e7802c194542,0.9,5334.741928487801,2828.4946214119573,51042.924147049096,172130.97016320497,53381.419462800994,101595.84898843814,0.35042598941806197,3143.443438686073,2586.864522206872,1287.6863439027468,48730.95294858905,40.24974658488094,3000
2025-02-17,2793.423069140769,2742.591723086979,1356.2799058421542,80534.78408776077,0.0,0.0,50197.59357748997,0.0,50197.59357748997,0,0,4697.677909758613,794.4811999999998,49776.50964999999,3909.593157389281,9.094947017729282e-13,M2,0.3500000000000001,True,54152.7045427339,0.0,,,,,2025-02-16,2025-02-16,43.23196647241466,False,108900.09414856997,df06703ba9105135e51c96bd02203b7cd6e0d7f120b3bf614b464ad743cc3964,1ee431885331a878b76ab76be2c8fa84f9fc2b1e6b6fe85ad77a2b6dd6b47c14,0.9,4743.6326895405855,2660.4797481286755,45141.92726747838,167168.6597713171,52858.07332561864,95339.52084496836,0.3126809057996769,3111.310400934522,2508.172520437065,1279.5323373236333,48631.85355050103,43.23196647241466,3000
2025-02-18,2742.591723086979,3066.4720620064145,1623.6398674048864,80084.38849559047,0.0,0.0,49825.24686750245,0.0,49825.24686750245,0,0,3302.7115266394367,251.74279320987586,49239.883449999994,4114.6660534883895,9.094947017729282e-13,M2,0.20000000000000012,True,53382.25977291988,0.0,,,,,2025-02-17,2025-02-17,42.56378057825397,False,117746.82807376514,0af79e4089071af5bae4b830e1bbf0b28768e0e9c9701967e3c953ab1fdfdcf0,c7aaa0027e1b2226e6828a2bec7197c3a9c7d144d424f8885b91a4356961f622,0.9,4332.2565737417135,2807.509614229961,41733.5038032119,166321.48684727232,52632.75648173241,91558.75067071435,0.27157168616083205,3079.125509000418,2420.422759614187,1256.3981481541923,48559.26678277109,42.56378057825397,3000
2025-02-19,3066.4720620064145,2683.598979843558,1275.3053529517829,79510.3585502292,94.68326210104847,183.2757142857152,49356.221400404465,410.36366612559505,49766.58506653006,1,6,2538.370993536701,135.93234999999996,48987.466733333335,4434.284167623064,9.094947017729282e-13,M2,0.3250000000000001,True,52704.14070126413,0.0,,,,,2025-02-18,2025-02-18,43.758892524296705,False,121519.58599926169,252b0ef0fee7948ecf84dfcc5634c0b30b73822695c0b35cf174ce8e920d5b2c,5bf049eeefac230ac5ce34dad09d7f7a77e3b85604cccbff98bfa8453574efc0,0.9,4215.777476940439,2718.6920520795566,40310.34450495313,162719.09529356405,52074.91345248402,89666.5659053576,0.3038902941133949,3303.6152934896168,2738.951044071954,1275.3053529517829,48469.47150483464,43.758892524296705,3000
2025-02-20,2683.598979843558,3029.517512342298,1686.54559473419,79481.25507316424,0.0,0.0,49412.30296355511,0.0,49412.30296355511,0,0,3657.0820855442144,391.81448333333316,50112.12329999999,4093.306238454621,9.094947017729282e-13,M2,0.4000000000000001,True,52879.04531695117,0.0,,,,,2025-02-19,2025-02-19,45.02993987998875,False,113092.53795442356,6f79cfe62a6258e94ccf071b096f7b140ccbfcbf743342280438873de630e410,07d693e677bbdb2fe53756f90b74fa6c3badf7e447129f7ac1ea72813a672fe2,0.9,4248.319324659562,3077.762892951859,40448.30496068782,161424.24550015246,52490.06585650697,89860.60792424293,0.29937694538417936,3094.4769031434125,2425.810000662721,1256.8888889029986,48845.166509063,45.02993987998875,3000
2025-02-21,3029.517512342298,2718.363102504809,1398.1274327601413,34862.77553453151,0.0,0.0,18088.220909212236,0.0,18088.220909212236,0,0,356.3059871052734,5815.733519660354,50241.74,3441.628404270037,8.704148513061227e-13,M2,0.8250000000000001,True,21095.345828499932,0.0,,,,,2025-02-20,2025-02-20,45.80146598509589,False,77832.36913324462,465b668f0aacb6d1045c94e204aed117d11def5b215e3681d4f09a6ddf4862b0,cdf3e971ab4e8a488397644de0ee3e9e45957f2fad9f5ce446fd740498fa8ff0,0.9,3792.2921193590455,4708.586208594313,35313.36963225355,144604.0163048708,22796.807117806547,53401.59054146578,0.3578376912475879,3103.179316089989,2487.1580267234394,1200.892794723165,46777.74309913251,45.80146598509589,3000
2025-02-22,2718.363102504809,2483.247610990283,1200.0000000414702,34118.04336444003,144.55016004228102,571.9022444642841,17616.518030047613,909.9737089192222,18526.491738966834,1,3,78.57515246598689,3123.2051500460766,47837.47938333333,3451.1658301514462,9.094947017729282e-13,M2,0.8250000000000001,True,21088.683884843136,0.0,,,,,2025-02-21,2025-02-21,46.57969258515767,False,89653.47799915573,7768922a8aea2682336438e6f0c8a57d32c827a4502cd19abf144bed86e7b154,621be11edff9662c5d006a37deb1e73ef0285f8f436ddcf63eafaa4a9e40909b,0.9,4211.620140164982,3105.5110250614835,39715.31814855365,146786.30755938232,20722.029055109095,57331.83617860126,0.3538102772647343,2992.375052067097,2397.4909491086446,1200.0,45841.2257034629,46.57969258515767,3000
2025-02-23,2483.247610990283,2382.6377999894003,1283.0695015211645,77488.64952054253,17.17435712301576,91.22882976190476,48003.06508176429,68.25338951427526,48071.318471278566,1,2,1472.5419481778865,305.7336898302087,49610.287249999994,4296.304367324998,9.094947017729282e-13,M2,0.3500000000000001,True,52377.27542770789,0.0,,,,,2025-02-22,2025-02-22,48.46262855287515,False,124515.85025589891,296a9db04c8c717fc24367597973623cae3426b19304094db9049eaab8165695,5117d021c3eee7c3e7dd7020b89bccbd4f99916a4db02b200efb72f330018680,0.9,5075.445669574401,2629.323986263875,48508.627492667656,170621.63197852802,50632.38906802816,96511.69257443195,0.29932254831829025,2899.735500317047,2322.1916439069496,1283.0695015211645,48710.35792357848,48.46262855287515,3000
2025-02-24,2382.6377999894003,2404.2394271250128,1363.9329591307635,77186.82685463173,0.0,0.0,47807.23085855199,0.0,47807.23085855199,0,0,3781.946508439713,1224.353383333333,52425.954933333334,3955.8917190564025,9.094947017729282e-13,M2,0.15000000000000013,True,51282.46647300919,0.0,,,,,2025-02-23,2025-02-23,50.09898914474157,False,117141.01370283605,d6ffb2025cf7c71592d4a9fba34ac40dda7ea97ec82af3812b0b9920a1f30814,abf81d877321a691db48ef1993df8c6090f60ca44b5152339ac8ed809175a57e,0.9,4178.853235797976,1625.3063272498557,40663.60048505695,165675.12765257288,49432.53718580185,88470.83134360894,0.2059317157122982,2905.509989783741,2218.0206453906344,1257.5138888888894,48476.33026876574,50.09898914474157,3000
2025-02-25,2404.2394271250128,2462.790605207969,1485.6969578117921,76411.74480392697,17.254047619047697,103.52428571428618,47298.2272968993,78.4972896428575,47376.72458654216,1,1,4834.841957155101,1869.2859833333332,55272.00965,3844.996499641283,9.094947017729282e-13,M2,0.15000000000000013,True,50501.57937919495,0.0,,,,,2025-02-24,2025-02-24,49.73878505607316,False,114583.09631941679,c6eef39def84d7ffe404a0a8fe1feef19b21985b217a3b8ae508af540080ead6,c42be9324a5e6ec408358160500e3a9014575db10016b72044ea5343f4ab8ed9,0.9,3881.011585751978,2395.5430306168996,37474.23425093101,162598.7371625649,49693.7703275162,84772.46154783032,0.22293493490069183,2842.5896932687697,2209.1298870031355,1249.805555555556,48645.13673136975,49.73878505607316,3000
2025-02-26,2462.790605207969,2515.7086117133786,1339.7427198233108,75677.88997029932,0.0,0.0,46775.24067009031,0.0,46775.24067009031,0,0,1975.5185854549782,790.2927499999998,52245.88608333333,4044.3125950055987,9.094947017729282e-13,M2,0.15000000000000013,True,49518.267414764465,0.0,,,,,2025-02-25,2025-02-25,48.244071552942,False,126960.3496112127,a1f3a7e662c442bf282b99d6e0cdbd137763fdff93ffdfcd80fc7f3a3329d3b0,3bfbf19f792813f38ecb7742f644ef6457042bc259756d8e507826fe8875e09b,0.9,3406.3055756534263,2895.6621000383557,32654.661895334903,157636.73314432916,49670.90277012866,79429.9025654252,0.2739231585507898,2807.7321515791564,2209.2556726087623,1246.5625,48699.72367190909,48.244071552942,3000
2025-02-27,2515.7086117133786,2619.327057750795,1309.4094488085802,75012.93528176771,0.0,0.0,46210.173357819745,0.0,46210.173357819745,0,0,2866.7845001494134,706.7527060678575,53642.90473333333,4379.195429513031,9.094947017729282e-13,M2,0.15000000000000013,True,49044.704911960805,0.0,,,,,2025-02-26,2025-02-26,50.56904038993063,False,125293.63121759259,e901873451894ccb00e57a4b9fcaf22d1fce60a05f329f74c5c7a2b67bd3a689,db295d315794cdcf6c45585454a18230c54048f78db366980a080c743b307342,0.9,3508.5709453824015,2590.2336561674524,33709.1800204448,158658.01149636615,48800.4070139872,79919.35337826455,0.2735309039339922,2833.8148454543652,2274.1327733050884,1246.3958333333333,48692.620339624424,50.56904038993063,3000
2025-02-28,2619.327057750795,2599.6577154955044,1375.7291886728406,33495.294180367986,0.0,0.0,17297.129145155282,0.0,17297.129145155282,0,0,46.0175986678006,6847.811630008259,52092.51439999999,3328.540743947223,9.059419880941277e-13,M2,0.7500000000000001,True,19466.909599996536,0.0,,,,,2025-02-27,2025-02-27,50.87228886448659,False,76983.25287246778,98bd8a440e3e989abaf8626db4785bbcd753f5b1cf730323d057643cdbd3025b,a17c20e626e02bb7894272d307cac931ecc570cf7fc52f32c006ce77a6f2f9a0,0.9,2859.108788277857,2404.2515339393362,26935.689256614358,129598.55933933303,19701.38067909462,44232.81840176964,0.32539590183344963,2870.8739566198246,2293.88459566526,1200.5208333718003,43576.599041631176,50.87228886448659,3000
2025-03-01,2599.6577154955044,2448.2323963571835,1200.1674071271113,33365.429490648356,77.81652659382492,166.6416333333333,17234.560929637977,359.87637090107285,17594.43730053905,1,4,30.61719226190462,6750.164324354375,48585.39421666667,3155.1238864308907,9.094947017729282e-13,M2,0.775,True,19910.220260672646,0.0,,,,,2025-02-28,2025-02-28,52.26006024429627,False,74010.19285990245,fb33d33abfc6899ee2a12f55b2af590e62aecd379b8dc44d6bf737e68e0a5fb7,12e80a3a17504e29321dafef67228fd816559222b83a6731de10424aa22226b2,0.9,3347.4464195344535,2453.732545011744,31514.56257984831,133599.93169320966,19688.29347464972,48749.123509486286,0.42146048510566947,2828.3554528677755,2304.5338698504133,1200.1674071271113,43446.505438650885,52.26006024429627,3000
2025-03-02,2448.2323963571835,2495.83313365877,1248.8125000000002,74308.94448333333,3144.906873349203,3629.393696428571,45775.26746654881,20995.829220028867,66771.09668657767,1,11,1116.4984793255326,0.0,45502.110016666666,3931.4450733887497,8.668621376273222e-13,M2,0.15000000000000013,True,49380.95838369524,0.0,,,,,2025-03-01,2025-03-01,54.272940699572935,True,137122.8392593357,719cac692dbf4429c0ee2495db11644ba66dc3a8fffdc222e878e9aaefeea04d,f37cfeecacca774db434237b79908d88ae0703adabcd06e0f9a7af22f39bada9,0.9,4328.898491036542,2051.5220815518423,41934.93446970137,166391.58025377226,47826.78954810065,87710.20193625017,0.27343755389079255,2952.994388637492,2392.2622850708085,1248.8125000000002,48372.91540855635,54.272940699572935,3000
2025-03-03,2495.83313365877,2412.2611275300214,1250.1666666666667,74769.15825196067,2358.042310692458,3710.1518392857124,46067.191001545216,14746.207370967484,60813.398372512704,1,14,994.8693147084326,0.0,45941.59896666666,4198.756620740121,9.094947017729282e-13,M2,0.15000000000000013,True,49102.87077587295,0.0,,,,,2025-03-02,2025-03-02,55.29596424757234,True,135005.75066775832,30f8a0f868ea65b0fb9da3956f8c895420403613d2fc6ec69b7b9220838f669d,d341de076c71cccff8092c4e83153a4aadb5ee8d3227daf71204e9978db2bf94,0.9,3723.856286394123,1911.551482614964,36210.628141068904,160761.34242707794,47978.74248416018,82277.81914261411,0.25543534859392486,2868.0820384049284,2299.562119482182,1250.1666666666667,48301.18668595994,55.29596424757234,3000
2025-03-04,2412.2611275300214,2349.7339040763827,1200.214120370372,75956.21214400667,65.31411720918686,100.66362748809583,46873.95872705373,221.72844758399037,47095.68717463772,1,7,2170.256038983714,450.0949500000001,48939.56705,4264.244562352446,9.094947017729282e-13,M2,0.925,True,50709.34536252299,0.0,,,,,2025-03-03,2025-03-03,54.00746538889434,False,112808.75381057862,fd068825bafa613fc83f5cdeb74c4fb60b051b079aedef0f47700e5a6429c636,1bed812df9edb9624737b19343d0e14f8016f4d9b73d286885c2bd5e6a23eb91,0.9,4471.624815877501,6649.863327635554,36383.71133076867,150557.78370599984,53523.822054689284,83257.6700578224,0.5944794112840054,2742.187886796164,2416.043727320587,1200.214120370372,49379.148202747754,54.00746538889434,3000
2025-03-05,2349.7339040763827,2547.48965967603,1217.6048865850971,77205.19956683501,71.26785782312993,420.6899147959223,47639.32422220678,496.1696476176067,48135.493869824386,1,2,6348.235961464887,719.6333741867478,51942.971816666664,3880.3703167402023,9.094947017729282e-13,M2,0.925,True,51695.02542370655,0.0,,,,,2025-03-04,2025-03-04,54.72963296338237,False,97185.72492323432,0899d26ada9be502bb739c4f1644b38e8a6caf999f4f16ad8ec2f3c0e06d37ca,fc7510523ea9ae8a0160f3254744421b54a2abc0930b74b267900ef3e16e98af,0.9,4672.883575320413,6547.969461009884,38575.80685929664,152950.8764567987,54187.29368321666,86215.13108150341,0.6051694549442905,2695.9982128698457,2403.6011470180083,1201.841435185185,49344.475925892,54.72963296338237,3000
2025-03-06,2547.48965967603,2538.665809430688,1240.4864645011326,76590.84362433388,0.0,0.0,47255.07253475096,0.0,47255.07253475096,0,0,5514.904357462343,1294.7358355816589,51732.944416666665,3849.3731482018984,8.881784197001252e-13,M2,0.925,True,51173.61248615737,0.0,,,,,2025-03-05,2025-03-05,54.04958009544645,False,97667.79443047075,c9c68a2a4fc674d30b5bc84127083228fdd1e087e3be2e9ea6b9efd2be9fe4ae,0c5dc14b2822cebff509329d56b21d840177e125e891033fba43bed67103324d,0.9,4585.83011870658,6677.570481880177,37924.64690094887,152480.92366897062,53932.64301663113,85179.71943569984,0.6377108113004347,2817.455293752086,2553.8029987254586,1202.8692129629621,49448.026471084,54.04958009544645,3000
2025-03-07,2538.665809430688,2566.2852301689045,1553.792973857705,32839.91477332031,0.0,0.0,17018.160603190896,0.0,17018.160603190896,0,0,120.77697857142857,8748.589859238613,50758.07591666667,3020.6429814387193,7.958078640513122e-13,M2,0.0,True,16773.781916186806,0.0,,,,,2025-03-06,2025-03-06,54.7101073780118,False,70838.64411996414,a4aa3a8044abea6112081bd64045800018e12f7c9ceb6ebeab8d18ebf2d9729d,b8b13e9935a33f7b41968b80d8976b965be026671c0fcc98d0f79f4b95e43505,0.9,347.0405348662591,1668.3177413936373,2890.437520584028,3668.3002627991013,18686.47834458453,19908.598123774922,0.17907361119036602,2633.5504973964826,2161.110942290038,1200.0,849.0620147790922,54.7101073780118,3000
2025-03-08,2566.2852301689045,2625.635393962993,1573.6691700595213,32078.295139724876,0.0,0.0,16724.768877406874,0.0,16724.768877406874,0,0,285.8139589383713,9654.995513717771,53281.57206666666,3014.9959866079826,7.958078640513122e-13,M2,0.0,True,16486.4477645616,0.0,,,,,2025-03-07,2025-03-07,54.46343579056014,False,66722.45767988374,59410ac464f15ecea75976f68f65f25a4d756e2551176a5ed9d38a9249262cd2,88ebb7f79c26d3dda76b074dadfa2f51fa2f53af637158d313ee15b7c46d2767,0.9,339.2248913144637,1507.484500283341,2974.0021475295152,3824.702055131857,18232.253377690216,19698.771024936388,0.19517669543634497,2599.9229834197813,2165.3440172808937,1200.0,892.7835236025089,54.46343579056014,3000
